,Date,1354A,1355A,1356A,1357A,1358A,1359A,1360A,1361A,1362A,1363A,1364A,1365A,1366A,1367A,1368A,1369A,1370A,1371A,1372A,1373A,1374A,1375A,1376A,1377A,1378A,1379A,1380A,1381A,1382A,1383A,1384A,1385A,1386A,1387A,1388A,1389A,1390A,1391A,1392A,1393A,1394A,1395A,1396A,1397A,1398A,1399A,1400A,1401A,1402A,1403A,1404A,1405A,1406A,1408A,1407A,1409A,date
0,2014-05-31,36.28316963357009,15.918324714949428,12.19042789780776,15.182031164868695,10.965317196152437,11.697645794327718,10.384371254222513,12.233933400695415,18.0584626090919,16.342177083023763,9.33717569615739,16.802960959711534,18.57646958304853,8.15404989747095,9.463376821500392,7.538343140459845,11.203001327429245,26.84436139756506,28.867735049085162,32.5327845304962,20.983237490960605,21.77569417615184,23.64040288468206,33.3251000525028,31.75170510267764,14.234312312401558,14.393160519876767,14.7430111840867,10.838049917283328,21.390810276679844,19.289042765015306,16.104958542601565,19.94425540134922,27.121239363230213,25.038876836359673,28.059100319969886,24.56801217470554,23.057897956353333,19.023845433742462,23.182683735029276,20.02932107937829,19.22399130236659,15.490232498241653,32.508234519104086,35.06376861125145,33.105367172872896,30.759398496240603,28.933570338890707,30.901187009024536,23.726334115922217,26.85711190030412,23.769323258739735,28.593991153773764,26.318114951410145,24.463667815784518,9.176447789434059,20140522.0
1,2014-06-30,36.28352782483217,28.367283079239602,16.841322385344125,19.674532593010852,14.64179292929293,17.77325663466968,13.387823106844847,19.831988361879667,24.7796975970889,12.99301948051948,15.12699981178242,15.401371635610765,24.411537737624695,13.682408714473931,15.93372388481084,15.597364169646777,17.246890488738313,29.328760430390865,28.10882269904009,38.344683637618424,25.668013990840077,30.059121494447584,26.553162055335967,38.20548262124349,37.49903146370538,21.991011826337914,22.765182100508188,25.369664031620555,19.28505395570613,28.972219869502474,27.667886159733985,23.916592948114687,25.625221939895855,27.918330039525692,27.308638402660144,29.203287533722314,26.68601857080118,26.412550975594453,18.816289447267707,31.24944083694084,20.980380670054583,19.943748823640128,17.482862789384527,33.73943628834933,35.68687731350774,27.382731821318778,36.42344014680972,29.8470285149633,33.15668172407303,25.199607880042663,28.385144143296316,21.468598249576512,29.703966685488425,27.672546113306982,25.643016343559825,10.766916054959532,20140615.5
2,2014-07-31,34.93207805040809,30.08354080043803,16.286379463751004,20.991433961295623,16.900660686480844,16.487169122050545,15.298491692760468,21.275956915284976,22.943328328456786,15.006379078760501,16.251622307205313,16.801027282993687,20.285233047584825,13.722431471690363,16.72015468062899,15.167468730215766,16.178735049535444,26.14686746060264,20.005001668292184,30.03152965282412,19.836006878496995,25.237544487791524,22.699066825796077,35.86293268654929,34.771205490820115,23.3250849117944,19.34991038276611,18.971610158616087,16.25505620861352,26.042156460140646,27.224374604315315,20.76206517461458,22.810978218092842,29.877713113632083,29.43776200742604,30.319656545694098,26.29800938521294,27.594143011139057,19.025341999897336,26.32692538028506,20.37173827490033,18.928145800181372,19.931346568451314,35.75366810396454,35.066523150762286,25.081296091918624,25.40118577075099,24.643261382885893,28.557163603853326,19.20005175983437,22.33903440104033,12.929709289393083,23.60862293174546,21.02046652293688,19.145082601851378,4.754117259552042,20140714.772727273
3,2014-08-31,32.19059989799821,27.864056058481022,7.61711079943899,15.349616430787538,12.659478728377746,12.887080836414636,10.717093799141486,18.644831909558416,15.333312082961452,10.532529006757619,13.179199073483787,12.581054230949043,18.57381316673042,10.426309022907901,12.99433146330061,10.880833227081474,10.475275192315864,17.27609014407752,21.106028730502782,20.052631858557525,20.56059012282715,25.23607569382464,15.029389264312124,27.67052892175613,27.400973267032175,15.47760210803689,12.719303837817161,12.540917591057843,11.968852267414679,17.64236686642016,17.461924646181306,15.435207616133281,17.489263249606868,25.527721110119426,24.226831782056184,25.53142930001275,24.578281057418504,24.075066938671426,20.477177100599263,21.199200986017253,20.14346126057206,19.19013238981682,15.932200688512049,30.809235411619703,27.467343491011093,20.136857707509883,0.0,22.82551319648094,28.35131646053806,19.65081388924306,21.1452834799609,12.670109226911471,22.466589102809298,22.064866760168304,19.15596179183136,7.098718602575546,20140816.0
4,2014-09-30,39.90404589371981,30.47705314009662,24.993236714975847,25.419625603864734,24.135748792270533,26.091062801932367,18.67397342995169,29.318297101449275,28.7231884057971,20.908091787439613,21.451328502415457,22.174939613526572,32.49184782608696,22.31328502415459,26.630917874396136,24.73786231884058,23.648007246376814,26.88701690821256,28.122101449275362,26.696557971014492,27.943478260869565,32.21135265700483,24.709842995169083,34.07826086956522,34.16775362318841,31.34184782608696,29.22596618357488,24.523248792270532,25.712922705314007,31.125785024154588,27.272644927536234,25.73592995169082,31.01086956521739,31.55410628019324,32.87288647342995,33.099879227053144,32.558091787439615,32.467210144927535,25.870712560386476,25.615821256038647,24.17524154589372,25.871497584541064,23.70229468599034,37.62167874396135,33.63683574879227,26.071437198067635,0.0,32.65096618357488,37.743478260869566,30.271135265700483,29.68345410628019,26.740096618357487,33.93121980676328,32.622342995169085,30.282427536231882,11.670289855072465,20140915.5
5,2014-10-31,54.41620750684566,55.62341532941112,39.38463097211344,47.52508909977353,42.16608987085846,45.384712178891704,35.668299909534134,40.40361134891289,46.492506208144356,37.387389725748776,41.1064894082075,38.98286309296127,42.38535348475741,43.441632058918174,49.59934548854605,51.02553459864119,36.372162316411966,59.632573480750196,63.42479493391134,56.46307975568144,53.889532218599534,60.327626849541296,58.31550427132475,72.95683669999939,69.9477400229504,53.96717500591974,47.21117101692136,50.00634399494849,45.41040767320571,61.976118376714446,64.27750253486579,51.35961473075779,59.73695910214143,55.80412925083331,54.763556219376696,56.856563784509085,52.11500397685531,55.74517920135031,41.53116518824794,45.76750271701184,43.50672801952606,40.86495692246043,41.44486135650231,66.43252931033436,62.59188357224823,66.0475940025379,0.0,70.59693205345378,74.42356924281889,63.330273279782396,64.12395266024298,61.03048593528958,65.21673633752876,65.98346872855988,62.57187331135438,30.25867394643692,20141016.0
6,2014-11-30,41.91324879227054,43.408301493192795,37.942504391743526,46.83918972332016,41.56054347826087,41.995965085639,25.721522837066313,46.67852657004831,51.43231225296442,33.872461572244184,38.83409310496267,34.89454325867369,43.67084870443566,44.65826855511638,50.463566095740006,52.185621431708384,46.46406565656566,48.8067325428195,58.38526460254721,45.448299297321036,52.10197408871321,57.534010759771625,43.99711791831358,54.60624945103206,50.22298089591568,44.682101449275365,45.35512077294686,46.21583992094862,46.09326855511638,57.39505928853755,57.83187307861221,48.820593983311376,56.11917654808959,45.387564778216955,44.47888010540184,45.66864734299517,49.18200153711023,50.326936758893275,41.657393500219584,42.5554402722881,40.932214536671054,39.056901624945105,38.2625054896794,57.61102547211242,58.128579270970576,63.63579161176987,0.0,48.009121651295565,52.46613087395696,45.39524703557312,42.16833223539745,43.99295564339043,46.640057092665785,51.43138998682477,51.23396794027229,18.495985946420728,20141115.5
7,2014-12-31,52.94055400731418,44.030030721966206,47.37816180235535,52.64546861117689,52.21974311336162,53.98034168574141,41.523794648549206,55.65525840452208,67.06826823636081,37.454734633451324,45.574218036910885,39.58615685000678,54.378143486558635,59.38219861407099,62.557743837898116,64.87573981651822,60.61481960458118,61.8615123889668,65.04376772129227,52.2514128967495,56.87209117826229,64.19832289029344,52.26339380582017,53.05028718359714,53.17828692656884,61.93509782254523,65.11717500591975,61.24579293232869,53.014164688358235,78.27652304451041,77.93253057523744,58.17251325112475,58.71818151460508,54.70416704613759,59.19512319144157,58.74014701209652,54.85054704528758,57.81409284186283,56.041626037979476,50.59690118981844,46.51476956501501,45.84489424398261,42.80323668461817,42.17998574201239,44.433808734509995,42.80284274320039,0.0,71.54420153245539,80.90203598801074,59.464837363820536,60.15978984394132,65.06598210111534,72.02689730403615,75.85998494259364,77.39079585678464,29.232755930371642,20141216.0
